ID,site number,site location,cluster name,site acronym,date,month,sample type,Tot N (mg/L (0<mdl)),Diss N (mg/L (0<mdl)),Tot P (ug/L (0<mdl)),Diss P (ug/L (0<mdl)),nitrate_nitrogen,ammonium_nitrogen,dissolved_organic_nitrogen,nutrient comments
3.4880000000000000e+03,"R3","Waddell Canal","cap","waddell canal","12/07/04 00:00:00","12/07/04 00:00:00",,,4.7720000000000001e-01,4.4200000000000003e+01,,,,,
3.4890000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","12/07/04 00:00:00","12/07/04 00:00:00",,,5.0519999999999998e-01,3.5799999999999997e+01,,,,,
3.4900000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","12/07/04 00:00:00","12/07/04 00:00:00",,,4.1820000000000002e-01,,,,,,
3.4910000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.4920000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","12/07/04 00:00:00","12/07/04 00:00:00",,,3.0690000000000001e-01,,,,,,
3.4930000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.4940000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.4950000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.4960000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","12/07/04 00:00:00","12/07/04 00:00:00",,,1.9450000000000001e+00,2.7699999999999999e+01,,,,,
3.4970000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.4980000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","12/07/04 00:00:00","12/07/04 00:00:00",,,3.0890000000000001e-01,4.5399999999999999e+01,,,,,
3.4990000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","12/07/04 00:00:00","12/07/04 00:00:00",,,2.4629999999999999e-01,2.2199999999999999e+01,,,,,
3.5000000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","12/07/04 00:00:00","12/07/04 00:00:00",,,3.4379999999999999e-01,3.8799999999999997e+01,,,,,
3.5010000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","12/07/04 00:00:00","12/07/04 00:00:00",,,3.1219999999999998e-01,,,,,,
3.5020000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","12/07/04 00:00:00","12/07/04 00:00:00",,,5.3800000000000003e-01,1.0350000000000000e+02,,,,,
3.5030000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","12/07/04 00:00:00","12/07/04 00:00:00",,,4.9330000000000002e-01,,,,,,
3.5040000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","12/07/04 00:00:00","12/07/04 00:00:00",,,2.9139999999999999e-01,1.8500000000000000e+01,,,,,
3.5050000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","12/07/04 00:00:00","12/07/04 00:00:00",,,2.7960000000000002e-01,,,,,,
3.5060000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","12/07/04 00:00:00","12/07/04 00:00:00",,,5.3359999999999996e-01,1.1800000000000001e+01,,,,,
3.5070000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","12/07/04 00:00:00","12/07/04 00:00:00",,,6.9399999999999995e-01,,,,,,
3.5080000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","12/07/04 00:00:00","12/07/04 00:00:00",,,6.2439999999999996e-01,2.9100000000000000e+02,,,,,
3.5090000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","12/07/04 00:00:00","12/07/04 00:00:00",,,4.5829999999999999e-01,,,,,,
3.5100000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5110000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5120000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5130000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5140000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","12/07/04 00:00:00","12/07/04 00:00:00",,,3.7930000000000003e-01,2.1699999999999999e+01,,,,,
3.5150000000000000e+03,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","12/07/04 00:00:00","12/07/04 00:00:00",,,3.8510000000000000e-01,2.5100000000000001e+01,,,,,
3.5160000000000000e+03,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","12/07/04 00:00:00","12/07/04 00:00:00",,,5.0749999999999995e-01,2.2100000000000001e+01,,,,,
3.5170000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5180000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5190000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5200000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5210000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5220000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5230000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5240000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","12/07/04 00:00:00","12/07/04 00:00:00",,,,3.0800000000000001e+01,,,,,
3.5250000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5260000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5270000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5280000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5290000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5300000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5310000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5320000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,
3.5330000000000000e+03,"R3","Waddell Canal","cap","waddell canal","01/18/05 00:00:00","01/18/05 00:00:00",,,5.7799999999999996e-01,1.8530000000000001e+02,,,,,
3.5340000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","01/18/05 00:00:00","01/18/05 00:00:00",,,5.6550000000000000e-01,1.7809999999999999e+02,,,,,
3.5350000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","01/18/05 00:00:00","01/18/05 00:00:00",,,5.1049999999999995e-01,,,,,,
3.5360000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5620000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","01/18/05 00:00:00","01/18/05 00:00:00",,,1.0620000000000001e+00,1.4980000000000001e+02,,,,,
3.5630000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","01/18/05 00:00:00","01/18/05 00:00:00",,,5.1549999999999996e-01,1.2250000000000000e+02,,,,,
3.5640000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5650000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5660000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5670000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5680000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5690000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5700000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5710000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5720000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5730000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5740000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5750000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5760000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5770000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,
3.5780000000000000e+03,"R3","Waddell Canal","cap","waddell canal","02/15/05 00:00:00","02/15/05 00:00:00",,,3.2840000000000003e-01,3.3500000000000000e+01,,,,,
3.5790000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","02/15/05 00:00:00","02/15/05 00:00:00",,,3.4039999999999998e-01,4.2299999999999997e+01,,,,,
3.5800000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","02/15/05 00:00:00","02/15/05 00:00:00",,,3.0809999999999998e-01,,,,,,
3.5810000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","02/15/05 00:00:00","02/15/05 00:00:00",,,3.0030000000000001e-01,3.7000000000000000e+01,,,,,
3.5820000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","02/15/05 00:00:00","02/15/05 00:00:00",,,5.0449999999999995e-01,,,,,,
3.5830000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","02/15/05 00:00:00","02/15/05 00:00:00",,,4.5600000000000002e-01,2.4940000000000001e+02,,,,,
3.5840000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","02/15/05 00:00:00","02/15/05 00:00:00",,,4.3680000000000002e-01,,,,,,
3.5850000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","02/15/05 00:00:00","02/15/05 00:00:00",,,4.6750000000000003e-01,1.2670000000000000e+02,,,,,
3.5860000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","02/15/05 00:00:00","02/15/05 00:00:00",,,5.3539999999999999e-01,8.5099999999999994e+01,,,,,
3.5870000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","02/15/05 00:00:00","02/15/05 00:00:00",,,4.6289999999999998e-01,,,,,,
3.5880000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","02/15/05 00:00:00","02/15/05 00:00:00",,,5.2470000000000006e-01,3.6350000000000000e+02,,,,,
3.5890000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","02/15/05 00:00:00","02/15/05 00:00:00",,,3.7080000000000002e-01,1.8899999999999999e+01,,,,,
3.5900000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","02/15/05 00:00:00","02/15/05 00:00:00",,,5.6810000000000005e-01,3.3589999999999998e+02,,,,,
3.5910000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","02/15/05 00:00:00","02/15/05 00:00:00",,,5.8320000000000005e-01,3.3869999999999999e+02,,,,,
3.5920000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","02/15/05 00:00:00","02/15/05 00:00:00",,,6.9910000000000005e-01,2.6330000000000001e+02,,,,,
3.5930000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.5940000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","02/15/05 00:00:00","02/15/05 00:00:00",,,6.7349999999999999e-01,2.9539999999999998e+02,,,,,
3.5950000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","02/15/05 00:00:00","02/15/05 00:00:00",,,6.1170000000000002e-01,,,,,,
3.5960000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","02/15/05 00:00:00","02/15/05 00:00:00",,,7.9230000000000000e-01,3.4819999999999999e+02,,,,,
3.5970000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.5980000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.5990000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6000000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","02/15/05 00:00:00","02/15/05 00:00:00",,,4.5069999999999999e-01,3.5899999999999999e+01,,,,,
3.6010000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","02/15/05 00:00:00","02/15/05 00:00:00",,,4.2859999999999998e-01,3.3700000000000003e+01,,,,,
3.6020000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","02/15/05 00:00:00","02/15/05 00:00:00",,,6.2909999999999999e-01,1.4219999999999999e+02,,,,,
3.6030000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","02/15/05 00:00:00","02/15/05 00:00:00",,,5.6930000000000003e-01,4.2169999999999999e+02,,,,,
3.6040000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","02/15/05 00:00:00","02/15/05 00:00:00",,,5.4420000000000002e-01,5.6799999999999997e+01,,,,,
3.6050000000000000e+03,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","02/15/05 00:00:00","02/15/05 00:00:00",,,5.3800000000000003e-01,6.2200000000000003e+01,,,,,
3.6060000000000000e+03,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","02/15/05 00:00:00","02/15/05 00:00:00",,,3.5020000000000001e-01,2.1699999999999999e+01,,,,,
3.6070000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","02/15/05 00:00:00","02/15/05 00:00:00",,,3.8840000000000002e-01,2.4019999999999999e+02,,,,,
3.6080000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","02/15/05 00:00:00","02/15/05 00:00:00",,,3.8860000000000000e-01,6.5999999999999996e+00,,,,,
3.6090000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6100000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6110000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","02/15/05 00:00:00","02/15/05 00:00:00",,,7.0740000000000003e-01,,,,,,
3.6120000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","02/15/05 00:00:00","02/15/05 00:00:00",,,6.7759999999999998e-01,,,,,,
3.6130000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","02/15/05 00:00:00","02/15/05 00:00:00",,,5.8130000000000004e-01,,,,,,
3.6140000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","02/15/05 00:00:00","02/15/05 00:00:00",,,6.2339999999999995e-01,3.9069999999999999e+02,,,,,
3.6150000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6160000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6170000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6180000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6190000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6200000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6210000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6220000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","02/15/05 00:00:00","02/15/05 00:00:00",,,,,,,,,
3.6230000000000000e+03,"R3","Waddell Canal","cap","waddell canal","03/15/05 00:00:00","03/15/05 00:00:00",,,3.9960000000000001e-01,3.4600000000000001e+01,,,,,
3.6240000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","03/15/05 00:00:00","03/15/05 00:00:00",,,3.6480000000000001e-01,3.5700000000000003e+01,,,,,
3.6250000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","03/15/05 00:00:00","03/15/05 00:00:00",,,3.4589999999999999e-01,,,,,,
3.6260000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","03/15/05 00:00:00","03/15/05 00:00:00",,,3.3379999999999999e-01,3.6200000000000003e+01,,,,,
3.6270000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","03/15/05 00:00:00","03/15/05 00:00:00",,,4.1849999999999998e-01,,,,,,
3.6280000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","03/15/05 00:00:00","03/15/05 00:00:00",,,3.6990000000000001e-01,,,,,,
3.6290000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","03/15/05 00:00:00","03/15/05 00:00:00",,,3.8300000000000001e-01,,,,,,
3.6300000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","03/15/05 00:00:00","03/15/05 00:00:00",,,3.8779999999999998e-01,7.1400000000000006e+01,,,,,
3.6310000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","03/15/05 00:00:00","03/15/05 00:00:00",,,3.9950000000000002e-01,1.3330000000000001e+02,,,,,
3.6320000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","03/15/05 00:00:00","03/15/05 00:00:00",,,3.3789999999999998e-01,,,,,,
3.6330000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","03/15/05 00:00:00","03/15/05 00:00:00",,,4.5870000000000000e-01,2.1790000000000001e+02,,,,,
3.6340000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","03/15/05 00:00:00","03/15/05 00:00:00",,,2.9870000000000002e-01,2.1000000000000000e+01,,,,,
3.6350000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","03/15/05 00:00:00","03/15/05 00:00:00",,,4.8340000000000000e-01,1.3380000000000001e+02,,,,,
3.6360000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","03/15/05 00:00:00","03/15/05 00:00:00",,,3.9879999999999999e-01,1.2359999999999999e+02,,,,,
3.6370000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","03/15/05 00:00:00","03/15/05 00:00:00",,,4.7530000000000000e-01,1.6340000000000001e+02,,,,,
3.6380000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","03/15/05 00:00:00","03/15/05 00:00:00",,,3.6809999999999998e-01,,,,,,
3.6390000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","03/15/05 00:00:00","03/15/05 00:00:00",,,4.6420000000000000e-01,2.3890000000000001e+02,,,,,
3.6400000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","03/15/05 00:00:00","03/15/05 00:00:00",,,3.9989999999999998e-01,,,,,,
3.6410000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","03/15/05 00:00:00","03/15/05 00:00:00",,,4.6820000000000001e-01,2.1840000000000001e+02,,,,,
3.6420000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","03/15/05 00:00:00","03/15/05 00:00:00",,,5.2180000000000004e-01,,,,,,
3.6430000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","03/15/05 00:00:00","03/15/05 00:00:00",,,,,,,,,
3.6440000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","03/15/05 00:00:00","03/15/05 00:00:00",,,,,,,,,
