ID,Miles from Granite Reef Dam,mi from 24th st,site number,Location,Date,MIB (ng/L),Chlor-A, ug/cm2,Total Nitrogen,Dissolved Nitrogen,Total Phosphate,Dissolved Phosphate,Geosmin (ng/L)
920,,,"R17","Deer Valley WTP treated water","11/15/01 00:00:00",,,,,,,
921,34.66,10.5,"51st Av.","51st Av.","11/15/01 00:00:00",61.5,,,,,,2.9
922,37,13.2,"67th Av.","67th Av.","11/15/01 00:00:00",66.40000000000001,,,,,,2.9
923,,,"Little Harq p.p.","Little Harq p.p.","11/15/01 00:00:00",6.3,,,,,,9
924,,,"Havasu p.p.","Havasu p.p.","11/15/01 00:00:00",0,,,,,,0
925,,,"R4","CAP at 7th ST","11/21/01 00:00:00",6.1,,,,,,7.2
926,,,"R18","South Canal at Val Vista WTP","11/21/01 00:00:00",,,,,,,
927,,,"R19","Val Vista WTP treated water","11/21/01 00:00:00",,,,,,,
928,,,"R10","Salt River below Saguaro Lake","11/21/01 00:00:00",,,,,,,
929,,,"R11","CAP Canal at cross-connect","11/21/01 00:00:00",,,,,,,
930,0,,"R12","AZ Canal above CAP cross-connect","11/21/01 00:00:00",6.9,,,,,,0
931,0.5,,"R13","AZ Canal below CAP cross-connect","11/21/01 00:00:00",8.5,,,,,,2.3
932,4,,"Hwy 87","AZ Canal at Highway 87","11/21/01 00:00:00",9.800000000000001,,,,,,2
933,1.2,,"B1","B1","11/21/01 00:00:00",,,,,,,
934,2.4,,"B2","B2","11/21/01 00:00:00",10.2,,,,,,2.3
935,5.2,,"B3","B3","11/21/01 00:00:00",16.5,,,,,,2.6
936,6.4,,"B4","B4","11/21/01 00:00:00",15.6,,,,,,3.3
937,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","11/21/01 00:00:00",19.6,,,,,,3.2
938,12.94,,"Pima","AZ Canal at Pima Rd.","11/21/01 00:00:00",15.6,,,,,,3.5
939,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","11/21/01 00:00:00",17.9,,,,,,3.7
940,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","11/21/01 00:00:00",,,,,,,
941,21.11,,"44th St.","AZ Canal at 44th Street","11/21/01 00:00:00",20.9,,,,,,4.2
942,,,"32nd St.","AZ Canal at 32nd Street","11/21/01 00:00:00",,,,,,,
943,24.06,0,"24th St.","24th St.","11/21/01 00:00:00",22.9,,,,,,4.2
944,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","11/21/01 00:00:00",22.9,,,,,,4.2
945,,,"R15","Squaw Peak WTP treated water","11/21/01 00:00:00",9.4,,,,,,0
946,25.76,1.7,"16th St.","AZ Canal at 16th Street","11/21/01 00:00:00",23.1,,,,,,4.5
947,27.06,3,"Northern","AZ Canal at Northern Avenue","11/21/01 00:00:00",21.6,,,,,,4.2
948,28.16,4.1,"R21","AZ Canal at Central Av.","11/21/01 00:00:00",24.5,,,,,,4.1
949,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","11/21/01 00:00:00",30.8,,,,,,3.5
950,,,"25th Av.","25th Av.","11/21/01 00:00:00",,,,,,,
951,31,7,"29th Av.","29th Av.","11/21/01 00:00:00",61.3,,,,,,4.5
952,,,"R16","AZ Canal - Inlet to Deer Valley WTP","11/21/01 00:00:00",61.3,,,,,,4.5
953,,,"R17","Deer Valley WTP treated water","11/21/01 00:00:00",,,,,,,
954,34.66,10.5,"51st Av.","51st Av.","11/21/01 00:00:00",53.7,,,,,,4.3
955,37,13.2,"67th Av.","67th Av.","11/21/01 00:00:00",57.1,,,,,,4.3
956,,,"Little Harq p.p.","Little Harq p.p.","11/21/01 00:00:00",,,,,,,
957,,,"Havasu p.p.","Havasu p.p.","11/21/01 00:00:00",,,,,,,
958,,,"R4","CAP at 7th ST","11/29/01 00:00:00",2.6,,,,,,4.2
959,,,"R18","South Canal at Val Vista WTP","11/29/01 00:00:00",5.5,,,,,,2.1
960,,,"R19","Val Vista WTP treated water","11/29/01 00:00:00",2.9,,,,,,0
961,,,"R10","Salt River below Saguaro Lake","11/29/01 00:00:00",,,,,,,
962,,,"R11","CAP Canal at cross-connect","11/29/01 00:00:00",,,,,,,
963,0,,"R12","AZ Canal above CAP cross-connect","11/29/01 00:00:00",6.2,,,,,,0
964,0.5,,"R13","AZ Canal below CAP cross-connect","11/29/01 00:00:00",6.6,,,,,,0
965,4,,"Hwy 87","AZ Canal at Highway 87","11/29/01 00:00:00",12.9,,,,,,2.7
966,1.2,,"B1","B1","11/29/01 00:00:00",,,,,,,
967,2.4,,"B2","B2","11/29/01 00:00:00",6.5,,,,,,2.2
968,5.2,,"B3","B3","11/29/01 00:00:00",14.2,,,,,,4
969,6.4,,"B4","B4","11/29/01 00:00:00",10.1,,,,,,3.8
970,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","11/29/01 00:00:00",14.6,,,,,,2.5
971,12.94,,"Pima","AZ Canal at Pima Rd.","11/29/01 00:00:00",17,,,,,,3.1
972,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","11/29/01 00:00:00",12,,,,,,2.6
973,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","11/29/01 00:00:00",,,,,,,
974,21.11,,"44th St.","AZ Canal at 44th Street","11/29/01 00:00:00",13.1,,,,,,3.6
975,,,"32nd St.","AZ Canal at 32nd Street","11/29/01 00:00:00",,,,,,,
976,24.06,0,"24th St.","24th St.","11/29/01 00:00:00",15.5,,,,,,4.4
977,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","11/29/01 00:00:00",15.5,,,,,,4.4
978,,,"R15","Squaw Peak WTP treated water","11/29/01 00:00:00",3.5,,,,,,0
979,25.76,1.7,"16th St.","AZ Canal at 16th Street","11/29/01 00:00:00",12.9,,,,,,3.6
980,27.06,3,"Northern","AZ Canal at Northern Avenue","11/29/01 00:00:00",11.7,,,,,,2.8
981,28.16,4.1,"R21","AZ Canal at Central Av.","11/29/01 00:00:00",10.2,,,,,,2.7
982,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","11/29/01 00:00:00",26.4,,,,,,3.6
983,,,"25th Av.","25th Av.","11/29/01 00:00:00",,,,,,,
984,31,7,"29th Av.","29th Av.","11/29/01 00:00:00",41,,,,,,3.2
985,,,"R16","AZ Canal - Inlet to Deer Valley WTP","11/29/01 00:00:00",41,,,,,,3.2
986,,,"R17","Deer Valley WTP treated water","11/29/01 00:00:00",,,,,,,
987,34.66,10.5,"51st Av.","51st Av.","11/29/01 00:00:00",38.1,,,,,,3.1
988,37,13.2,"67th Av.","67th Av.","11/29/01 00:00:00",73.2,,,,,,2.8
989,,,"Little Harq p.p.","Little Harq p.p.","11/29/01 00:00:00",,,,,,,
990,,,"Havasu p.p.","Havasu p.p.","11/29/01 00:00:00",,,,,,,
991,,,"R4","CAP at 7th ST","12/13/01 00:00:00",0,,,,,,0
992,,,"R18","South Canal at Val Vista WTP","12/13/01 00:00:00",6.6,,,,,,3.6
993,,,"R19","Val Vista WTP treated water","12/13/01 00:00:00",0,,,,,,0
994,,,"R10","Salt River below Saguaro Lake","12/13/01 00:00:00",4.8,,,,,,18.9
995,,,"R11","CAP Canal at cross-connect","12/13/01 00:00:00",2.9,,,,,,21.7
996,0,,"R12","AZ Canal above CAP cross-connect","12/13/01 00:00:00",7.2,,,,,,0
997,0.5,,"R13","AZ Canal below CAP cross-connect","12/13/01 00:00:00",0,,,,,,0
998,4,,"Hwy 87","AZ Canal at Highway 87","12/13/01 00:00:00",,,,,,,
999,1.2,,"B1","B1","12/13/01 00:00:00",,,,,,,
1000,2.4,,"B2","B2","12/13/01 00:00:00",,,,,,,
1001,5.2,,"B3","B3","12/13/01 00:00:00",,,,,,,
1002,6.4,,"B4","B4","12/13/01 00:00:00",,,,,,,
1003,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","12/13/01 00:00:00",,,,,,,
1004,12.94,,"Pima","AZ Canal at Pima Rd.","12/13/01 00:00:00",,,,,,,
1005,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","12/13/01 00:00:00",,,,,,,
1006,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","12/13/01 00:00:00",,,,,,,
1007,21.11,,"44th St.","AZ Canal at 44th Street","12/13/01 00:00:00",,,,,,,
1008,,,"32nd St.","AZ Canal at 32nd Street","12/13/01 00:00:00",,,,,,,
1009,24.06,0,"24th St.","24th St.","12/13/01 00:00:00",13.9,,,,,,3.6
1010,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","12/13/01 00:00:00",13.9,,,,,,3.6
1011,,,"R15","Squaw Peak WTP treated water","12/13/01 00:00:00",7.2,,,,,,1.5
1012,25.76,1.7,"16th St.","AZ Canal at 16th Street","12/13/01 00:00:00",,,,,,,
1013,27.06,3,"Northern","AZ Canal at Northern Avenue","12/13/01 00:00:00",,,,,,,
1014,28.16,4.1,"R21","AZ Canal at Central Av.","12/13/01 00:00:00",0,,,,,,0
1015,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","12/13/01 00:00:00",,,,,,,
1016,,,"25th Av.","25th Av.","12/13/01 00:00:00",,,,,,,
1017,31,7,"29th Av.","29th Av.","12/13/01 00:00:00",30.2,,,,,,2.6
1018,,,"R16","AZ Canal - Inlet to Deer Valley WTP","12/13/01 00:00:00",30.2,,,,,,2.6
1019,,,"R17","Deer Valley WTP treated water","12/13/01 00:00:00",,,,,,,
1020,34.66,10.5,"51st Av.","51st Av.","12/13/01 00:00:00",,,,,,,
1021,37,13.2,"67th Av.","67th Av.","12/13/01 00:00:00",,,,,,,
1022,,,"Little Harq p.p.","Little Harq p.p.","12/13/01 00:00:00",,,,,,,
1023,,,"Havasu p.p.","Havasu p.p.","12/13/01 00:00:00",,,,,,,
1024,,,"R4","CAP at 7th ST","12/19/01 00:00:00",,,,,,,
1025,,,"R18","South Canal at Val Vista WTP","12/19/01 00:00:00",,,,,,,
1026,,,"R19","Val Vista WTP treated water","12/19/01 00:00:00",,,,,,,
1027,,,"R10","Salt River below Saguaro Lake","12/19/01 00:00:00",,,,,,,
1028,,,"R11","CAP Canal at cross-connect","12/19/01 00:00:00",,,,,,,
1029,0,,"R12","AZ Canal above CAP cross-connect","12/19/01 00:00:00",,,,,,,
1030,0.5,,"R13","AZ Canal below CAP cross-connect","12/19/01 00:00:00",,,,,,,
1031,4,,"Hwy 87","AZ Canal at Highway 87","12/19/01 00:00:00",,,,,,,
1032,1.2,,"B1","B1","12/19/01 00:00:00",,,,,,,
1033,2.4,,"B2","B2","12/19/01 00:00:00",,,,,,,
1034,5.2,,"B3","B3","12/19/01 00:00:00",,,,,,,
1035,6.4,,"B4","B4","12/19/01 00:00:00",,,,,,,
1036,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","12/19/01 00:00:00",,,,,,,
1037,12.94,,"Pima","AZ Canal at Pima Rd.","12/19/01 00:00:00",,,,,,,
1038,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","12/19/01 00:00:00",,,,,,,
1039,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","12/19/01 00:00:00",,,,,,,
1040,21.11,,"44th St.","AZ Canal at 44th Street","12/19/01 00:00:00",,,,,,,
1041,,,"32nd St.","AZ Canal at 32nd Street","12/19/01 00:00:00",,,,,,,
1042,24.06,0,"24th St.","24th St.","12/19/01 00:00:00",,,,,,,
1043,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","12/19/01 00:00:00",,,,,,,
1044,,,"R15","Squaw Peak WTP treated water","12/19/01 00:00:00",,,,,,,
1045,25.76,1.7,"16th St.","AZ Canal at 16th Street","12/19/01 00:00:00",,,,,,,
1046,27.06,3,"Northern","AZ Canal at Northern Avenue","12/19/01 00:00:00",,,,,,,
1047,28.16,4.1,"R21","AZ Canal at Central Av.","12/19/01 00:00:00",,,,,,,
1048,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","12/19/01 00:00:00",,,,,,,
1049,,,"25th Av.","25th Av.","12/19/01 00:00:00",,,,,,,
1050,31,7,"29th Av.","29th Av.","12/19/01 00:00:00",,,,,,,
1051,,,"R16","AZ Canal - Inlet to Deer Valley WTP","12/19/01 00:00:00",,,,,,,
1052,,,"R17","Deer Valley WTP treated water","12/19/01 00:00:00",,,,,,,
1053,34.66,10.5,"51st Av.","51st Av.","12/19/01 00:00:00",,,,,,,
1054,37,13.2,"67th Av.","67th Av.","12/19/01 00:00:00",,,,,,,
1055,,,"Little Harq p.p.","Little Harq p.p.","12/19/01 00:00:00",0,,,,,,2.1
1056,,,"Havasu p.p.","Havasu p.p.","12/19/01 00:00:00",0,,,,,,0
1057,,,"R4","CAP at 7th ST","01/17/02 00:00:00",0,,,,,,6.7
1058,,,"R18","South Canal at Val Vista WTP","01/17/02 00:00:00",8.800000000000001,,,,,,4.2
1059,,,"R19","Val Vista WTP treated water","01/17/02 00:00:00",5.3,,,,,,2.6
1060,,,"R10","Salt River below Saguaro Lake","01/17/02 00:00:00",0,,,,,,0
1061,,,"R11","CAP Canal at cross-connect","01/17/02 00:00:00",0,,,,,,9
1062,0,,"R12","AZ Canal above CAP cross-connect","01/17/02 00:00:00",28.5,,,,,,10.4
1063,0.5,,"R13","AZ Canal below CAP cross-connect","01/17/02 00:00:00",27,,,,,,8.5
1064,4,,"Hwy 87","AZ Canal at Highway 87","01/17/02 00:00:00",,,,,,,
1065,1.2,,"B1","B1","01/17/02 00:00:00",,,,,,,
1066,2.4,,"B2","B2","01/17/02 00:00:00",,,,,,,
1067,5.2,,"B3","B3","01/17/02 00:00:00",,,,,,,
1068,6.4,,"B4","B4","01/17/02 00:00:00",,,,,,,
1069,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","01/17/02 00:00:00",,,,,,,
1070,12.94,,"Pima","AZ Canal at Pima Rd.","01/17/02 00:00:00",,,,,,,
1071,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","01/17/02 00:00:00",,,,,,,
1072,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","01/17/02 00:00:00",52.8,,,,,,12.1
1073,21.11,,"44th St.","AZ Canal at 44th Street","01/17/02 00:00:00",,,,,,,
1074,,,"32nd St.","AZ Canal at 32nd Street","01/17/02 00:00:00",,,,,,,
1075,24.06,0,"24th St.","24th St.","01/17/02 00:00:00",2.9,,,,,,8.199999999999999
1076,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","01/17/02 00:00:00",2.9,,,,,,8.199999999999999
1077,,,"R15","Squaw Peak WTP treated water","01/17/02 00:00:00",,,,,,,
1078,25.76,1.7,"16th St.","AZ Canal at 16th Street","01/17/02 00:00:00",,,,,,,
1079,27.06,3,"Northern","AZ Canal at Northern Avenue","01/17/02 00:00:00",,,,,,,
1080,28.16,4.1,"R21","AZ Canal at Central Av.","01/17/02 00:00:00",6.7,,,,,,2.1
1081,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","01/17/02 00:00:00",,,,,,,
1082,,,"25th Av.","25th Av.","01/17/02 00:00:00",,,,,,,
1083,31,7,"29th Av.","29th Av.","01/17/02 00:00:00",290,,,,,,2.1
1084,,,"R16","AZ Canal - Inlet to Deer Valley WTP","01/17/02 00:00:00",290,,,,,,2.1
1085,,,"R17","Deer Valley WTP treated water","01/17/02 00:00:00",,,,,,,
1086,34.66,10.5,"51st Av.","51st Av.","01/17/02 00:00:00",,,,,,,
1087,37,13.2,"67th Av.","67th Av.","01/17/02 00:00:00",,,,,,,
1088,,,"Little Harq p.p.","Little Harq p.p.","01/17/02 00:00:00",0,,,,,,0
1089,,,"Havasu p.p.","Havasu p.p.","01/17/02 00:00:00",0,,,,,,3.6
1090,,,"R4","CAP at 7th ST","01/25/02 00:00:00",,,,,,,
1091,,,"R18","South Canal at Val Vista WTP","01/25/02 00:00:00",,,,,,,
1092,,,"R19","Val Vista WTP treated water","01/25/02 00:00:00",,,,,,,
1093,,,"R10","Salt River below Saguaro Lake","01/25/02 00:00:00",,,,,,,
1094,,,"R11","CAP Canal at cross-connect","01/25/02 00:00:00",,,,,,,
1095,0,,"R12","AZ Canal above CAP cross-connect","01/25/02 00:00:00",,,,,,,
1096,0.5,,"R13","AZ Canal below CAP cross-connect","01/25/02 00:00:00",,,,,,,
1097,4,,"Hwy 87","AZ Canal at Highway 87","01/25/02 00:00:00",,,,,,,
1098,1.2,,"B1","B1","01/25/02 00:00:00",,,,,,,
1099,2.4,,"B2","B2","01/25/02 00:00:00",,,,,,,
1100,5.2,,"B3","B3","01/25/02 00:00:00",,,,,,,
1101,6.4,,"B4","B4","01/25/02 00:00:00",,,,,,,
1102,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","01/25/02 00:00:00",,,,,,,
1103,12.94,,"Pima","AZ Canal at Pima Rd.","01/25/02 00:00:00",34.6,,,,,,5.6
1104,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","01/25/02 00:00:00",244,,,,,,6.9
1105,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","01/25/02 00:00:00",,,,,,,
1106,21.11,,"44th St.","AZ Canal at 44th Street","01/25/02 00:00:00",,,,,,,
1107,,,"32nd St.","AZ Canal at 32nd Street","01/25/02 00:00:00",,,,,,,
1108,24.06,0,"24th St.","24th St.","01/25/02 00:00:00",3.3,,,,,,6.8
1109,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","01/25/02 00:00:00",3.3,,,,,,6.8
1110,,,"R15","Squaw Peak WTP treated water","01/25/02 00:00:00",,,,,,,
1111,25.76,1.7,"16th St.","AZ Canal at 16th Street","01/25/02 00:00:00",6.1,,,,,,2.1
1112,27.06,3,"Northern","AZ Canal at Northern Avenue","01/25/02 00:00:00",8.6,,,,,,0
1113,28.16,4.1,"R21","AZ Canal at Central Av.","01/25/02 00:00:00",,,,,,,
1114,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","01/25/02 00:00:00",250,,,,,,0
1115,,,"25th Av.","25th Av.","01/25/02 00:00:00",,,,,,,
1116,31,7,"29th Av.","29th Av.","01/25/02 00:00:00",469,,,,,,0
1117,,,"R16","AZ Canal - Inlet to Deer Valley WTP","01/25/02 00:00:00",469,,,,,,0
1118,,,"R17","Deer Valley WTP treated water","01/25/02 00:00:00",,,,,,,
1119,34.66,10.5,"51st Av.","51st Av.","01/25/02 00:00:00",,,,,,,
1120,37,13.2,"67th Av.","67th Av.","01/25/02 00:00:00",,,,,,,
1121,,,"Little Harq p.p.","Little Harq p.p.","01/25/02 00:00:00",,,,,,,
1122,,,"Havasu p.p.","Havasu p.p.","01/25/02 00:00:00",,,,,,,
1123,,,"R4","CAP at 7th ST","01/31/02 00:00:00",,,,,,,
1124,,,"R18","South Canal at Val Vista WTP","01/31/02 00:00:00",4.9,,,,,,4.8
1125,,,"R19","Val Vista WTP treated water","01/31/02 00:00:00",,,,,,,
1126,,,"R10","Salt River below Saguaro Lake","01/31/02 00:00:00",,,,,,,
1127,,,"R11","CAP Canal at cross-connect","01/31/02 00:00:00",,,,,,,
1128,0,,"R12","AZ Canal above CAP cross-connect","01/31/02 00:00:00",11.1,,,,,,2.4
1129,0.5,,"R13","AZ Canal below CAP cross-connect","01/31/02 00:00:00",,,,,,,
1130,4,,"Hwy 87","AZ Canal at Highway 87","01/31/02 00:00:00",19.4,,,,,,5.2
1131,1.2,,"B1","B1","01/31/02 00:00:00",,,,,,,
1132,2.4,,"B2","B2","01/31/02 00:00:00",,,,,,,
1133,5.2,,"B3","B3","01/31/02 00:00:00",,,,,,,
1134,6.4,,"B4","B4","01/31/02 00:00:00",,,,,,,
1135,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","01/31/02 00:00:00",,,,,,,
1136,12.94,,"Pima","AZ Canal at Pima Rd.","01/31/02 00:00:00",49.5,,,,,,5.8
1137,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","01/31/02 00:00:00",191,,,,,,6.3
1138,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","01/31/02 00:00:00",60.9,,,,,,25.7
1139,21.11,,"44th St.","AZ Canal at 44th Street","01/31/02 00:00:00",,,,,,,
1140,,,"32nd St.","AZ Canal at 32nd Street","01/31/02 00:00:00",,,,,,,
1141,24.06,0,"24th St.","24th St.","01/31/02 00:00:00",4.9,,,,,,8.300000000000001
1142,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","01/31/02 00:00:00",4.9,,,,,,8.300000000000001
1143,,,"R15","Squaw Peak WTP treated water","01/31/02 00:00:00",,,,,,,
1144,25.76,1.7,"16th St.","AZ Canal at 16th Street","01/31/02 00:00:00",0,,,,,,0
1145,27.06,3,"Northern","AZ Canal at Northern Avenue","01/31/02 00:00:00",6.8,,,,,,0
1146,28.16,4.1,"R21","AZ Canal at Central Av.","01/31/02 00:00:00",4.6,,,,,,0
1147,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","01/31/02 00:00:00",155,,,,,,0
1148,,,"25th Av.","25th Av.","01/31/02 00:00:00",,,,,,,
1149,31,7,"29th Av.","29th Av.","01/31/02 00:00:00",230,,,,,,0
1150,,,"R16","AZ Canal - Inlet to Deer Valley WTP","01/31/02 00:00:00",230,,,,,,0
1151,,,"R17","Deer Valley WTP treated water","01/31/02 00:00:00",,,,,,,
1152,34.66,10.5,"51st Av.","51st Av.","01/31/02 00:00:00",,,,,,,
1153,37,13.2,"67th Av.","67th Av.","01/31/02 00:00:00",,,,,,,
1154,,,"Little Harq p.p.","Little Harq p.p.","01/31/02 00:00:00",,,,,,,
1155,,,"Havasu p.p.","Havasu p.p.","01/31/02 00:00:00",,,,,,,
1156,,,"R4","CAP at 7th ST","02/07/02 00:00:00",,,,,,,
1157,,,"R18","South Canal at Val Vista WTP","02/07/02 00:00:00",,,,,,,
1158,,,"R19","Val Vista WTP treated water","02/07/02 00:00:00",,,,,,,
1159,,,"R10","Salt River below Saguaro Lake","02/07/02 00:00:00",,,,,,,
1160,,,"R11","CAP Canal at cross-connect","02/07/02 00:00:00",,,,,,,
1161,0,,"R12","AZ Canal above CAP cross-connect","02/07/02 00:00:00",,,,,,,
1162,0.5,,"R13","AZ Canal below CAP cross-connect","02/07/02 00:00:00",,,,,,,
1163,4,,"Hwy 87","AZ Canal at Highway 87","02/07/02 00:00:00",2.1,,,,,,0
1164,1.2,,"B1","B1","02/07/02 00:00:00",,,,,,,
1165,2.4,,"B2","B2","02/07/02 00:00:00",,,,,,,
1166,5.2,,"B3","B3","02/07/02 00:00:00",,,,,,,
1167,6.4,,"B4","B4","02/07/02 00:00:00",,,,,,,
1168,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","02/07/02 00:00:00",,,,,,,
1169,12.94,,"Pima","AZ Canal at Pima Rd.","02/07/02 00:00:00",4.4,,,,,,2
1170,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","02/07/02 00:00:00",13.7,,,,,,3
1171,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","02/07/02 00:00:00",18.9,,,,,,3.1
1172,21.11,,"44th St.","AZ Canal at 44th Street","02/07/02 00:00:00",,,,,,,
1173,,,"32nd St.","AZ Canal at 32nd Street","02/07/02 00:00:00",,,,,,,
1174,24.06,0,"24th St.","24th St.","02/07/02 00:00:00",22.3,,,,,,4
1175,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","02/07/02 00:00:00",22.3,,,,,,4
1176,,,"R15","Squaw Peak WTP treated water","02/07/02 00:00:00",,,,,,,
1177,25.76,1.7,"16th St.","AZ Canal at 16th Street","02/07/02 00:00:00",17.7,,,,,,3.2
1178,27.06,3,"Northern","AZ Canal at Northern Avenue","02/07/02 00:00:00",19.8,,,,,,3.5
1179,28.16,4.1,"R21","AZ Canal at Central Av.","02/07/02 00:00:00",20.4,,,,,,3.6
1180,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","02/07/02 00:00:00",26.5,,,,,,4.4
1181,,,"25th Av.","25th Av.","02/07/02 00:00:00",25.2,,,,,,4.2
1182,31,7,"29th Av.","29th Av.","02/07/02 00:00:00",24.8,,,,,,4.3
1183,,,"R16","AZ Canal - Inlet to Deer Valley WTP","02/07/02 00:00:00",24.8,,,,,,4.3
1184,,,"R17","Deer Valley WTP treated water","02/07/02 00:00:00",0,,,,,,3.6
1185,34.66,10.5,"51st Av.","51st Av.","02/07/02 00:00:00",,,,,,,
1186,37,13.2,"67th Av.","67th Av.","02/07/02 00:00:00",,,,,,,
1187,,,"Little Harq p.p.","Little Harq p.p.","02/07/02 00:00:00",0,,,,,,0
1188,,,"Havasu p.p.","Havasu p.p.","02/07/02 00:00:00",0,,,,,,2.3
1189,,,"R4","CAP at 7th ST","02/14/02 00:00:00",,,,,,,
1190,,,"R18","South Canal at Val Vista WTP","02/14/02 00:00:00",,,,,,,
1191,,,"R19","Val Vista WTP treated water","02/14/02 00:00:00",,,,,,,
1192,,,"R10","Salt River below Saguaro Lake","02/14/02 00:00:00",,,,,,,
1193,,,"R11","CAP Canal at cross-connect","02/14/02 00:00:00",,,,,,,
1194,0,,"R12","AZ Canal above CAP cross-connect","02/14/02 00:00:00",,,,,,,
1195,0.5,,"R13","AZ Canal below CAP cross-connect","02/14/02 00:00:00",,,,,,,
1196,4,,"Hwy 87","AZ Canal at Highway 87","02/14/02 00:00:00",,2.2,,,,,
1197,1.2,,"B1","B1","02/14/02 00:00:00",,,,,,,
1198,2.4,,"B2","B2","02/14/02 00:00:00",,,,,,,
1199,5.2,,"B3","B3","02/14/02 00:00:00",,,,,,,
1200,6.4,,"B4","B4","02/14/02 00:00:00",,,,,,,
1201,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","02/14/02 00:00:00",,1.9,,,,,
1202,12.94,,"Pima","AZ Canal at Pima Rd.","02/14/02 00:00:00",,1.5,,,,,
1203,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","02/14/02 00:00:00",,1.5,,,,,
1204,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","02/14/02 00:00:00",,0.6,,,,,
1205,21.11,,"44th St.","AZ Canal at 44th Street","02/14/02 00:00:00",,,,,,,
1206,,,"32nd St.","AZ Canal at 32nd Street","02/14/02 00:00:00",,,,,,,
1207,24.06,0,"24th St.","24th St.","02/14/02 00:00:00",,2.2,,,,,
1208,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","02/14/02 00:00:00",,,,,,,
1209,,,"R15","Squaw Peak WTP treated water","02/14/02 00:00:00",,,,,,,
1210,25.76,1.7,"16th St.","AZ Canal at 16th Street","02/14/02 00:00:00",,0.4,,,,,
1211,27.06,3,"Northern","AZ Canal at Northern Avenue","02/14/02 00:00:00",,,,,,,
1212,28.16,4.1,"R21","AZ Canal at Central Av.","02/14/02 00:00:00",,0.6,,,,,
1213,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","02/14/02 00:00:00",,0.4,,,,,
1214,,,"25th Av.","25th Av.","02/14/02 00:00:00",,,,,,,
1215,31,7,"29th Av.","29th Av.","02/14/02 00:00:00",,0.5,,,,,
1216,,,"R16","AZ Canal - Inlet to Deer Valley WTP","02/14/02 00:00:00",,,,,,,
1217,,,"R17","Deer Valley WTP treated water","02/14/02 00:00:00",,,,,,,
1218,34.66,10.5,"51st Av.","51st Av.","02/14/02 00:00:00",,,,,,,
1219,37,13.2,"67th Av.","67th Av.","02/14/02 00:00:00",,,,,,,
1220,,,"Little Harq p.p.","Little Harq p.p.","02/14/02 00:00:00",,,,,,,
1221,,,"Havasu p.p.","Havasu p.p.","02/14/02 00:00:00",,,,,,,
1222,,,"R4","CAP at 7th ST","03/04/02 00:00:00",,,,,,,
1223,,,"R18","South Canal at Val Vista WTP","03/04/02 00:00:00",,,,,,,
1224,,,"R19","Val Vista WTP treated water","03/04/02 00:00:00",,,,,,,
1225,,,"R10","Salt River below Saguaro Lake","03/04/02 00:00:00",,,,,,,
