ID,site number,site location,cluster name,site acronym,date,month,depth (m),T (C),DO (mg/l),pH,Secchi Disk (m),samples collected,sample type,comments
6.7750000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.7760000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","12/06/05 00:00:00","12/06/05 00:00:00",,1.1199999999999999e+01,,8.5000000000000000e+00,,,,
6.7770000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.7780000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.7790000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.7800000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","12/06/05 00:00:00","12/06/05 00:00:00",,1.2699999999999999e+01,,8.5000000000000000e+00,,,,
6.7810000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.7820000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",1.2000000000000000e+00,1.5199999999999999e+01,8.5999999999999996e+00,,,,,
6.7830000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",3.3999999999999999e+00,1.5100000000000000e+01,8.5999999999999996e+00,,,,,
6.7840000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",5.4000000000000004e+00,1.5100000000000000e+01,8.5999999999999996e+00,,,,,
6.7850000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",7.4000000000000004e+00,1.5100000000000000e+01,8.5999999999999996e+00,,,,,
6.7860000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",9.4000000000000004e+00,1.5100000000000000e+01,8.6999999999999993e+00,,,,,
6.7870000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",1.1600000000000000e+01,1.5100000000000000e+01,8.5999999999999996e+00,,,,,
6.7880000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",1.3699999999999999e+01,1.5100000000000000e+01,8.5999999999999996e+00,,,,,
6.7890000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",1.5900000000000000e+01,1.5000000000000000e+01,8.5999999999999996e+00,,,,,
6.7900000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",1.8300000000000001e+01,1.5100000000000000e+01,8.5999999999999996e+00,,,,,
6.7910000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",2.0300000000000001e+01,1.5000000000000000e+01,8.5999999999999996e+00,,,,,
6.7920000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",2.2199999999999999e+01,1.5000000000000000e+01,8.5999999999999996e+00,,,,,
6.7930000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",2.4000000000000000e+01,1.5000000000000000e+01,8.5999999999999996e+00,,,,,
6.7940000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",2.6199999999999999e+01,1.5000000000000000e+01,8.6999999999999993e+00,,,,,
6.7950000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",2.8699999999999999e+01,1.5000000000000000e+01,8.6999999999999993e+00,,,,,
6.7960000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",3.1000000000000000e+01,1.5000000000000000e+01,8.5999999999999996e+00,,,,,
6.7970000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",3.3100000000000001e+01,1.5000000000000000e+01,8.6999999999999993e+00,,,,,
6.7980000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",3.5399999999999999e+01,1.5000000000000000e+01,8.6999999999999993e+00,,,,,
6.7990000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",3.7899999999999999e+01,1.5000000000000000e+01,8.6999999999999993e+00,,,,,
6.8000000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",4.0200000000000003e+01,1.5000000000000000e+01,8.6999999999999993e+00,,,,,
6.8010000000000000e+03,"R2","Lake Pleasant integrated sample","cap","pleasant","12/06/05 00:00:00","12/06/05 00:00:00",4.2600000000000001e+01,1.5000000000000000e+01,8.6999999999999993e+00,,,,,
6.6360000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","10/11/05 00:00:00","10/11/05 00:00:00",,,,,,,,
6.6370000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","10/11/05 00:00:00","10/11/05 00:00:00",,,,,,,,
6.6380000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","10/11/05 00:00:00","10/11/05 00:00:00",,,,,,,,
6.6390000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","10/11/05 00:00:00","10/11/05 00:00:00",,,,,,,,
6.6400000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","10/11/05 00:00:00","10/11/05 00:00:00",,,,,,,,
6.6410000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","10/11/05 00:00:00","10/11/05 00:00:00",,,,,,,,
6.6420000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","10/11/05 00:00:00","10/11/05 00:00:00",,,,,,,,
6.6430000000000000e+03,"R3","Waddell Canal","cap","waddell canal","10/25/05 00:00:00","10/25/05 00:00:00",,2.3800000000000001e+01,,8.0000000000000000e+00,,,,
6.6440000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","10/25/05 00:00:00","10/25/05 00:00:00",,2.2899999999999999e+01,,8.5000000000000000e+00,,,,
6.6450000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","10/25/05 00:00:00","10/25/05 00:00:00",,2.2000000000000000e+01,,8.3000000000000007e+00,,,,
6.6460000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","10/25/05 00:00:00","10/25/05 00:00:00",,2.1500000000000000e+01,,8.1999999999999993e+00,,,,
6.6470000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","10/25/05 00:00:00","10/25/05 00:00:00",,,,,,,,
6.6480000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","10/25/05 00:00:00","10/25/05 00:00:00",,2.1199999999999999e+01,,8.1999999999999993e+00,,,,
6.6490000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","10/25/05 00:00:00","10/25/05 00:00:00",,,,,,,,
6.6500000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","10/25/05 00:00:00","10/25/05 00:00:00",,2.1500000000000000e+01,,8.4000000000000004e+00,,,,
6.6510000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","10/25/05 00:00:00","10/25/05 00:00:00",,,,,,,,
6.6520000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","10/25/05 00:00:00","10/25/05 00:00:00",,2.2300000000000001e+01,,8.0000000000000000e+00,,,,
6.6530000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","10/25/05 00:00:00","10/25/05 00:00:00",,,,,,,,
6.6540000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","10/25/05 00:00:00","10/25/05 00:00:00",,2.1699999999999999e+01,,8.3000000000000007e+00,,,,
6.6550000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","10/25/05 00:00:00","10/25/05 00:00:00",,2.0399999999999999e+01,,8.0000000000000000e+00,,,,
6.6560000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","10/25/05 00:00:00","10/25/05 00:00:00",,2.3600000000000001e+01,,8.4000000000000004e+00,,,,
6.6570000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","10/25/05 00:00:00","10/25/05 00:00:00",,2.1800000000000001e+01,,8.3000000000000007e+00,,,,
6.6580000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","10/25/05 00:00:00","10/25/05 00:00:00",,2.0500000000000000e+01,,8.0999999999999996e+00,,,,
6.6590000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","10/25/05 00:00:00","10/25/05 00:00:00",,2.2199999999999999e+01,,8.3000000000000007e+00,,,,
6.6600000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","10/25/05 00:00:00","10/25/05 00:00:00",,,,,,,,
6.6610000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","10/25/05 00:00:00","10/25/05 00:00:00",,2.2899999999999999e+01,,8.4000000000000004e+00,,,,
6.6620000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","10/25/05 00:00:00","10/25/05 00:00:00",,,,,,,,
6.8300000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8310000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8320000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8330000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8340000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8350000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8360000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8370000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8380000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8390000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
6.8400000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","12/06/05 00:00:00","12/06/05 00:00:00",,,,,,,,
1.0000000000000000e+00,"R1","CAP canal above Waddell Canal","cap","cap-siphon","08/18/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,3.1100000000000001e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
2.0000000000000000e+00,"R2A","Lake Pleasant integrated sample","cap","pleasant-0m","08/18/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,2.8600000000000001e+01,6.7999999999999998e+00,,,,,
3.0000000000000000e+00,"R2-5","Lake Pleasant integrated sample","cap","pleasant-5m","08/18/99 00:00:00","08/01/99 00:00:00",5.0000000000000000e+00,2.7899999999999999e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.0000000000000000e+00,"R2-10","Lake Pleasant integrated sample","cap","pleasant-10m","08/18/99 00:00:00","08/01/99 00:00:00",1.0000000000000000e+01,2.7800000000000001e+01,,,,,,
5.0000000000000000e+00,"R2-15","Lake Pleasant integrated sample","cap","pleasant-15m","08/18/99 00:00:00","08/01/99 00:00:00",1.5000000000000000e+01,2.0199999999999999e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
6.0000000000000000e+00,"R2-20","Lake Pleasant integrated sample","cap","pleasant-20m","08/18/99 00:00:00","08/01/99 00:00:00",2.0000000000000000e+01,1.7500000000000000e+01,,,,,,
7.0000000000000000e+00,"R2-25","Lake Pleasant integrated sample","cap","pleasant-25m","08/18/99 00:00:00","08/01/99 00:00:00",2.5000000000000000e+01,1.5900000000000000e+01,,,,,,
8.0000000000000000e+00,"R2-30","Lake Pleasant integrated sample","cap","pleasant-30m","08/18/99 00:00:00","08/01/99 00:00:00",3.0000000000000000e+01,1.5300000000000001e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
9.0000000000000000e+00,"R2-35","Lake Pleasant integrated sample","cap","pleasant-35m","08/18/99 00:00:00","08/01/99 00:00:00",3.5000000000000000e+01,1.4600000000000000e+01,,,,,,
1.0000000000000000e+01,"R2-40","Lake Pleasant integrated sample","cap","pleasant-40m","08/18/99 00:00:00","08/01/99 00:00:00",4.0000000000000000e+01,1.4400000000000000e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
1.1000000000000000e+01,"R2-45","Lake Pleasant integrated sample","cap","pleasant-45m","08/18/99 00:00:00","08/01/99 00:00:00",4.5000000000000000e+01,1.4600000000000000e+01,,,,,,
1.2000000000000000e+01,"R2-50","Lake Pleasant integrated sample","cap","pleasant-50m","08/18/99 00:00:00","08/01/99 00:00:00",5.0000000000000000e+01,1.4600000000000000e+01,,,,,,
1.3000000000000000e+01,"R3","Waddell Canal","cap","waddell canal","08/18/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,1.5900000000000000e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
1.4000000000000000e+01,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","08/18/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,1.8100000000000001e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
1.6000000000000000e+01,"R6A","Bartlett Reservoir near outlet","verde","bartlett-0m","08/16/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,2.8699999999999999e+01,7.7999999999999998e+00,,,,,
1.7000000000000000e+01,"R6-5","Bartlett Reservoir near outlet","verde","bartlett-5m","08/16/99 00:00:00","08/01/99 00:00:00",5.0000000000000000e+00,2.8100000000000001e+01,8.8200000000000003e+00,,,"NUT, DOCM, MIB/GEO, PHYT",,
1.8000000000000000e+01,"R6-10","Bartlett Reservoir near outlet","verde","bartlett-10m","08/16/99 00:00:00","08/01/99 00:00:00",1.0000000000000000e+01,2.7600000000000001e+01,6.2000000000000002e+00,,,,,
1.9000000000000000e+01,"R6-15","Bartlett Reservoir near outlet","verde","bartlett-15m","08/16/99 00:00:00","08/01/99 00:00:00",1.5000000000000000e+01,2.1500000000000000e+01,2.9999999999999999e-01,,,"NUT, DOCM, MIB/GEO, PHYT",,
2.0000000000000000e+01,"R6-20","Bartlett Reservoir near outlet","verde","bartlett-20m","08/16/99 00:00:00","08/01/99 00:00:00",2.0000000000000000e+01,1.8500000000000000e+01,,,,,,
2.1000000000000000e+01,"R6-25","Bartlett Reservoir near outlet","verde","bartlett-25m","08/16/99 00:00:00","08/01/99 00:00:00",2.5000000000000000e+01,1.6800000000000001e+01,,,,,,
2.2000000000000000e+01,"R6-30","Bartlett Reservoir near outlet","verde","bartlett-30m","08/16/99 00:00:00","08/01/99 00:00:00",3.0000000000000000e+01,1.5900000000000000e+01,2.7000000000000002e-01,,,"NUT, DOCM, MIB/GEO, PHYT",,
2.3000000000000000e+01,"R6-35","Bartlett Reservoir near outlet","verde","bartlett-35m","08/16/99 00:00:00","08/01/99 00:00:00",3.5000000000000000e+01,1.5800000000000001e+01,,,,,,
2.4000000000000000e+01,"R6-40","Bartlett Reservoir near outlet","verde","bartlett-40m","08/16/99 00:00:00","08/01/99 00:00:00",4.0000000000000000e+01,1.5900000000000000e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
2.5000000000000000e+01,"R6-45","Bartlett Reservoir near outlet","verde","bartlett-45m","08/16/99 00:00:00","08/01/99 00:00:00",4.5000000000000000e+01,1.6000000000000000e+01,1.2000000000000000e-01,,,,,
2.6000000000000000e+01,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","08/16/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
2.7000000000000000e+01,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","08/17/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
2.8000000000000000e+01,"R9A","Saguaro Lake near inlet","salt","saguaro-0m","08/17/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,3.0000000000000000e+01,7.5800000000000001e+00,,,,,
2.9000000000000000e+01,"R9-5","Saguaro Lake near inlet","salt","saguaro-5m","08/17/99 00:00:00","08/01/99 00:00:00",5.0000000000000000e+00,2.7399999999999999e+01,4.4000000000000004e+00,,,"NUT, DOCM, MIB/GEO, PHYT",,
3.0000000000000000e+01,"R9-10","Saguaro Lake near inlet","salt","saguaro-10m","08/17/99 00:00:00","08/01/99 00:00:00",1.0000000000000000e+01,2.4500000000000000e+01,5.9999999999999998e-01,,,"NUT, DOCM, MIB/GEO, PHYT",,
3.1000000000000000e+01,"R9-15","Saguaro Lake near inlet","salt","saguaro-15m","08/17/99 00:00:00","08/01/99 00:00:00",1.5000000000000000e+01,2.3899999999999999e+01,6.9999999999999996e-01,,,,,
3.2000000000000000e+01,"R9-20","Saguaro Lake near inlet","salt","saguaro-20m","08/17/99 00:00:00","08/01/99 00:00:00",2.0000000000000000e+01,2.3699999999999999e+01,1.2000000000000000e+00,,,,,
3.3000000000000000e+01,"R9-25","Saguaro Lake near inlet","salt","saguaro-25m","08/17/99 00:00:00","08/01/99 00:00:00",2.5000000000000000e+01,2.3600000000000001e+01,1.5000000000000000e+00,,,,,
3.4000000000000000e+01,"R9-30","Saguaro Lake near inlet","salt","saguaro-30m","08/17/99 00:00:00","08/01/99 00:00:00",3.0000000000000000e+01,2.3600000000000001e+01,1.7000000000000000e+00,,,"NUT, DOCM, MIB/GEO, PHYT",,
3.5000000000000000e+01,"R9-35","Saguaro Lake near inlet","salt","saguaro-35m","08/17/99 00:00:00","08/01/99 00:00:00",3.5000000000000000e+01,2.3600000000000001e+01,1.6000000000000001e+00,,,,,
3.6000000000000000e+01,"R9-40","Saguaro Lake near inlet","salt","saguaro-40m","08/17/99 00:00:00","08/01/99 00:00:00",4.0000000000000000e+01,2.3600000000000001e+01,1.7000000000000000e+00,,,"NUT, DOCM, MIB/GEO, PHYT",,
3.7000000000000000e+01,"R9-45","Saguaro Lake near inlet","salt","saguaro-45m","08/17/99 00:00:00","08/01/99 00:00:00",4.5000000000000000e+01,2.3600000000000001e+01,1.3999999999999999e+00,,,,,
3.8000000000000000e+01,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","08/17/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
3.9000000000000000e+01,"R11","CAP Canal at Cross-connect","cap","cap @ x con","08/17/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.0000000000000000e+01,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","08/17/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.1000000000000000e+01,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","08/17/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.2000000000000000e+01,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","08/18/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.3000000000000000e+01,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","08/18/99 00:00:00","08/01/99 00:00:00",,,,,,"DOCM, MIB/GEO",,
4.4000000000000000e+01,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","08/17/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,3.0000000000000000e+01,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.5000000000000000e+01,"R17","Deer Valley WTP treated water","srp","deer valley-treated","08/17/99 00:00:00","08/01/99 00:00:00",,,,,,"DOCM, MIB/GEO",,
4.6000000000000000e+01,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","08/18/99 00:00:00","08/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.7000000000000000e+01,"R19","Val Vista WTP treated water","srp","val vista-treated","08/18/99 00:00:00","08/01/99 00:00:00",,,,,,"DOCM, MIB/GEO",,
4.8000000000000000e+01,"R20","Verde River at Tangle (USGS)","verde","verde abv horseshoe","08/25/99 00:00:00","08/01/99 00:00:00",,,,,,"NUT, DOCM, MIB/GEO, PHYT",,
4.9000000000000000e+01,"R1","CAP canal above Waddell Canal","cap","cap-siphon","09/16/99 00:00:00","09/01/99 00:00:00",0.0000000000000000e+00,,,,,"NUT, DOCM, MIB/GEO, PHYT, PERI",,
5.0000000000000000e+01,"R2A","Lake Pleasant integrated sample","cap","pleasant-0m","09/16/99 00:00:00","09/01/99 00:00:00",0.0000000000000000e+00,2.6600000000000001e+01,9.8000000000000007e+00,,,,,
5.1000000000000000e+01,"R2-5","Lake Pleasant integrated sample","cap","pleasant-5m","09/16/99 00:00:00","09/01/99 00:00:00",5.0000000000000000e+00,2.6500000000000000e+01,1.0500000000000000e+01,,,"NUT, DOCM, MIB/GEO, PHYT",,
5.2000000000000000e+01,"R2-10","Lake Pleasant integrated sample","cap","pleasant-10m","09/16/99 00:00:00","09/01/99 00:00:00",1.0000000000000000e+01,2.6500000000000000e+01,9.3599999999999994e+00,,,,,
